21:15:36.462 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
21:15:36.485 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression5931434480644994429.so: /tmp/mleukam/libgkl_compression5931434480644994429.so: failed to map segment from shared object: Operation not permitted)
21:15:36.487 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
21:15:36.506 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression7364374141984639527.so: /tmp/mleukam/libgkl_compression7364374141984639527.so: failed to map segment from shared object: Operation not permitted)
21:15:36.683 INFO  BaseRecalibrator - ------------------------------------------------------------
21:15:36.683 INFO  BaseRecalibrator - The Genome Analysis Toolkit (GATK) v4.0.6.0
21:15:36.684 INFO  BaseRecalibrator - For support and documentation go to https://software.broadinstitute.org/gatk/
21:15:36.685 INFO  BaseRecalibrator - Executing as mleukam@cri16cn047 on Linux v2.6.32-573.12.1.el6.x86_64 amd64
21:15:36.685 INFO  BaseRecalibrator - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_92-b14
21:15:36.686 INFO  BaseRecalibrator - Start Date/Time: February 17, 2019 9:15:36 PM CST
21:15:36.686 INFO  BaseRecalibrator - ------------------------------------------------------------
21:15:36.686 INFO  BaseRecalibrator - ------------------------------------------------------------
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Version: 2.16.0
21:15:36.687 INFO  BaseRecalibrator - Picard Version: 2.18.7
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.COMPRESSION_LEVEL : 2
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
21:15:36.687 INFO  BaseRecalibrator - Deflater: JdkDeflater
21:15:36.688 INFO  BaseRecalibrator - Inflater: JdkInflater
21:15:36.688 INFO  BaseRecalibrator - GCS max retries/reopens: 20
21:15:36.688 INFO  BaseRecalibrator - Using google-cloud-java patch 6d11bef1c81f885c26b2b56c8616b7a705171e4f from https://github.com/droazen/google-cloud-java/tree/dr_all_nio_fixes
21:15:36.688 INFO  BaseRecalibrator - Initializing engine
21:15:37.266 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
21:15:37.273 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
21:15:37.720 INFO  FeatureManager - Using codec VCFCodec to read file file:///scratch/mleukam/mouse/mgp.v5.merged.indels.dbSNP142.normed.vcf
21:15:37.959 INFO  FeatureManager - Using codec VCFCodec to read file file:///scratch/mleukam/mouse/mgp.v5.merged.snps_all.dbSNP142.vcf
21:15:38.070 INFO  BaseRecalibrator - Done initializing engine
21:15:38.107 INFO  BaseRecalibrationEngine - The covariates being used here: 
21:15:38.108 INFO  BaseRecalibrationEngine - 	ReadGroupCovariate
21:15:38.108 INFO  BaseRecalibrationEngine - 	QualityScoreCovariate
21:15:38.108 INFO  BaseRecalibrationEngine - 	ContextCovariate
21:15:38.108 INFO  BaseRecalibrationEngine - 	CycleCovariate
21:15:38.112 INFO  ProgressMeter - Starting traversal
21:15:38.113 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
14:57:44.621 INFO  ProgressMeter -           2:98667216            466.4             867571000        1860128.4
14:57:54.644 INFO  ProgressMeter -           2:98667219            466.6             867890000        1860146.1
14:58:04.648 INFO  ProgressMeter -           2:98667221            466.7             868209000        1860165.1
14:58:14.670 INFO  ProgressMeter -           2:98667224            466.9             868531000        1860189.2
14:58:24.688 INFO  ProgressMeter -           2:98667226            467.1             868852000        1860211.5
14:58:34.690 INFO  ProgressMeter -           2:98667228            467.2             869173000        1860234.9
14:58:44.711 INFO  ProgressMeter -           2:98667231            467.4             869495000        1860259.0
14:58:54.741 INFO  ProgressMeter -           2:98667232            467.6             869815000        1860278.4
14:59:04.764 INFO  ProgressMeter -           2:98667233            467.7             870135000        1860298.1
14:59:14.784 INFO  ProgressMeter -           2:98667235            467.9             870455000        1860318.0
14:59:24.813 INFO  ProgressMeter -           2:98667237            468.1             870775000        1860337.4
14:59:34.816 INFO  ProgressMeter -           2:98667239            468.2             871095000        1860358.4
14:59:44.842 INFO  ProgressMeter -           2:98667242            468.4             871418000        1860384.3
14:59:54.866 INFO  ProgressMeter -           2:98667245            468.6             871738000        1860403.9
15:00:04.880 INFO  ProgressMeter -           2:98667251            468.7             872055000        1860417.8
15:00:14.886 INFO  ProgressMeter -           2:98851721            468.9             872366000        1860419.4
15:00:24.888 INFO  ProgressMeter -           2:99527847            469.1             872675000        1860417.0
15:00:34.889 INFO  ProgressMeter -          2:100200616            469.2             872983000        1860412.5
15:00:44.919 INFO  ProgressMeter -          2:100974680            469.4             873293000        1860410.4
15:00:54.950 INFO  ProgressMeter -          2:101540336            469.6             873603000        1860408.2
15:01:04.951 INFO  ProgressMeter -          2:102033429            469.7             873911000        1860403.7
15:01:14.967 INFO  ProgressMeter -          2:102532328            469.9             874220000        1860400.4
15:01:24.980 INFO  ProgressMeter -          2:103042035            470.1             874528000        1860395.1
15:01:35.008 INFO  ProgressMeter -          2:103538264            470.2             874837000        1860391.0
15:01:45.012 INFO  ProgressMeter -          2:104027548            470.4             875145000        1860386.4
15:01:55.023 INFO  ProgressMeter -             unmapped            470.6             875452000        1860379.1
15:02:05.045 INFO  ProgressMeter -          2:105082179            470.7             875760000        1860373.3
15:02:15.072 INFO  ProgressMeter -          2:105584644            470.9             876068000        1860367.2
15:02:25.080 INFO  ProgressMeter -          2:106142385            471.1             876377000        1860364.4
15:02:35.099 INFO  ProgressMeter -          2:106684065            471.2             876687000        1860363.0
15:02:45.114 INFO  ProgressMeter -          2:107206591            471.4             876996000        1860359.7
15:02:55.119 INFO  ProgressMeter -          2:107803569            471.6             877306000        1860359.3
15:03:05.135 INFO  ProgressMeter -          2:108414267            471.7             877616000        1860358.1
15:03:15.149 INFO  ProgressMeter -          2:108995239            471.9             877927000        1860359.2
15:03:25.164 INFO  ProgressMeter -          2:109567783            472.1             878238000        1860360.2
15:03:35.169 INFO  ProgressMeter -          2:110092269            472.2             878548000        1860359.7
15:03:45.177 INFO  ProgressMeter -          2:110648003            472.4             878858000        1860359.1
15:03:55.195 INFO  ProgressMeter -          2:111280101            472.6             879168000        1860357.8
15:04:05.209 INFO  ProgressMeter -          2:111917592            472.7             879478000        1860356.7
15:04:15.221 INFO  ProgressMeter -          2:112480439            472.9             879787000        1860353.7
15:04:25.223 INFO  ProgressMeter -          2:112986681            473.1             880097000        1860353.4
15:04:35.231 INFO  ProgressMeter -          2:113501643            473.2             880406000        1860350.7
15:04:45.258 INFO  ProgressMeter -          2:114026583            473.4             880715000        1860346.7
15:04:55.261 INFO  ProgressMeter -          2:114560946            473.6             881024000        1860344.2
15:05:05.281 INFO  ProgressMeter -          2:115129032            473.7             881335000        1860344.9
15:05:15.299 INFO  ProgressMeter -          2:115683524            473.9             881645000        1860343.6
15:05:25.321 INFO  ProgressMeter -          2:116206083            474.1             881954000        1860340.0
15:05:35.345 INFO  ProgressMeter -          2:116757620            474.2             882265000        1860340.4
15:05:45.352 INFO  ProgressMeter -          2:117278294            474.4             882575000        1860339.8
15:05:55.370 INFO  ProgressMeter -          2:117804635            474.6             882885000        1860338.5
15:06:05.396 INFO  ProgressMeter -          2:118321109            474.8             883193000        1860332.5
15:06:15.414 INFO  ProgressMeter -          2:118806584            474.9             883498000        1860320.7
15:06:25.437 INFO  ProgressMeter -          2:119303208            475.1             883803000        1860308.5
15:06:35.450 INFO  ProgressMeter -          2:119809107            475.3             884108000        1860297.0
15:06:45.468 INFO  ProgressMeter -          2:120319490            475.4             884415000        1860289.5
15:06:55.471 INFO  ProgressMeter -          2:120834900            475.6             884723000        1860285.0
15:07:05.501 INFO  ProgressMeter -          2:121348870            475.8             885030000        1860276.6
15:07:15.521 INFO  ProgressMeter -          2:121853755            475.9             885335000        1860264.7
15:07:25.553 INFO  ProgressMeter -          2:122369851            476.1             885641000        1860254.1
15:07:35.581 INFO  ProgressMeter -          2:122888232            476.3             885947000        1860243.8
15:07:45.601 INFO  ProgressMeter -          2:123455434            476.4             886254000        1860236.1
15:07:55.616 INFO  ProgressMeter -          2:124060888            476.6             886563000        1860233.0
15:08:05.637 INFO  ProgressMeter -          2:124587589            476.8             886875000        1860235.7
15:08:15.664 INFO  ProgressMeter -          2:125085473            476.9             887186000        1860236.0
15:08:25.685 INFO  ProgressMeter -          2:125591670            477.1             887496000        1860234.5
15:08:35.692 INFO  ProgressMeter -          2:126095141            477.3             887805000        1860231.9
15:08:45.705 INFO  ProgressMeter -          2:126619067            477.4             888115000        1860231.0
15:08:55.732 INFO  ProgressMeter -          2:127143650            477.6             888424000        1860227.0
15:09:05.763 INFO  ProgressMeter -          2:127617498            477.8             888732000        1860220.8
15:09:15.772 INFO  ProgressMeter -          2:128128791            477.9             889040000        1860215.9
15:09:25.798 INFO  ProgressMeter -          2:128624866            478.1             889348000        1860210.0
15:09:35.809 INFO  ProgressMeter -          2:129129674            478.3             889656000        1860205.0
15:09:45.811 INFO  ProgressMeter -          2:129630879            478.4             889962000        1860196.4
15:09:55.817 INFO  ProgressMeter -          2:130142353            478.6             890267000        1860185.5
15:10:05.843 INFO  ProgressMeter -          2:130641750            478.8             890572000        1860173.3
15:10:15.854 INFO  ProgressMeter -          2:131153662            478.9             890877000        1860162.1
15:10:25.862 INFO  ProgressMeter -          2:131644204            479.1             891186000        1860159.5
15:10:35.886 INFO  ProgressMeter -          2:132137959            479.3             891496000        1860157.9
15:10:45.914 INFO  ProgressMeter -          2:132642300            479.4             891806000        1860156.0
15:10:55.944 INFO  ProgressMeter -          2:133139405            479.6             892117000        1860156.1
15:11:05.959 INFO  ProgressMeter -          2:133666529            479.8             892428000        1860157.1
15:11:15.962 INFO  ProgressMeter -          2:134226161            479.9             892739000        1860159.0
15:11:25.964 INFO  ProgressMeter -          2:134788678            480.1             893050000        1860160.9
15:11:35.982 INFO  ProgressMeter -          2:135303732            480.3             893362000        1860163.8
15:11:45.993 INFO  ProgressMeter -          2:135817859            480.4             893673000        1860165.1
15:11:56.013 INFO  ProgressMeter -          2:136337629            480.6             893984000        1860165.9
15:12:06.013 INFO  ProgressMeter -          2:136870880            480.8             894295000        1860167.9
15:12:16.023 INFO  ProgressMeter -          2:137390878            480.9             894606000        1860169.3
15:12:26.047 INFO  ProgressMeter -          2:137942576            481.1             894918000        1860171.8
15:12:36.075 INFO  ProgressMeter -          2:138476510            481.3             895230000        1860174.1
15:12:46.086 INFO  ProgressMeter -          2:139030688            481.4             895541000        1860175.4
15:12:56.112 INFO  ProgressMeter -          2:139594621            481.6             895853000        1860177.8
15:13:06.129 INFO  ProgressMeter -          2:140129972            481.8             896164000        1860178.8
15:13:16.136 INFO  ProgressMeter -          2:140682189            481.9             896475000        1860180.3
15:13:26.139 INFO  ProgressMeter -          2:141249738            482.1             896786000        1860182.1
15:13:36.153 INFO  ProgressMeter -          2:141808360            482.3             897098000        1860185.3
15:13:46.182 INFO  ProgressMeter -          2:142344422            482.4             897410000        1860187.5
15:13:56.189 INFO  ProgressMeter -          2:142856200            482.6             897721000        1860189.1
15:14:06.216 INFO  ProgressMeter -          2:143392637            482.8             898032000        1860189.4
15:14:16.243 INFO  ProgressMeter -          2:143917598            482.9             898343000        1860189.7
15:14:26.249 INFO  ProgressMeter -          2:144398426            483.1             898652000        1860187.1
15:14:36.252 INFO  ProgressMeter -          2:144901625            483.3             898962000        1860186.9
15:14:46.278 INFO  ProgressMeter -          2:145406353            483.4             899273000        1860187.2
15:14:56.293 INFO  ProgressMeter -          2:145892233            483.6             899583000        1860186.2
15:15:06.306 INFO  ProgressMeter -          2:146419541            483.8             899889000        1860177.0
15:15:16.326 INFO  ProgressMeter -          2:146946649            483.9             900195000        1860167.4
15:15:26.347 INFO  ProgressMeter -          2:147490013            484.1             900501000        1860157.7
15:15:36.366 INFO  ProgressMeter -          2:148019271            484.3             900809000        1860152.3
15:15:46.370 INFO  ProgressMeter -          2:148521081            484.4             901118000        1860150.0
15:15:56.396 INFO  ProgressMeter -          2:149034147            484.6             901427000        1860146.2
15:16:06.425 INFO  ProgressMeter -          2:149610038            484.8             901737000        1860144.3
15:16:16.446 INFO  ProgressMeter -          2:150131022            484.9             902048000        1860145.0
15:16:26.454 INFO  ProgressMeter -          2:150633572            485.1             902358000        1860144.4
15:16:36.474 INFO  ProgressMeter -          2:151116451            485.3             902668000        1860143.1
15:16:46.495 INFO  ProgressMeter -          2:151613117            485.4             902978000        1860141.7
15:16:56.503 INFO  ProgressMeter -          2:152115143            485.6             903287000        1860139.1
15:17:06.514 INFO  ProgressMeter -          2:152616160            485.8             903596000        1860136.3
15:17:16.520 INFO  ProgressMeter -          2:153096134            485.9             903902000        1860127.6
15:17:26.529 INFO  ProgressMeter -          2:153588098            486.1             904210000        1860122.9
15:17:36.551 INFO  ProgressMeter -          2:154112270            486.3             904518000        1860117.3
15:17:46.562 INFO  ProgressMeter -          2:154607653            486.4             904827000        1860114.5
15:17:56.562 INFO  ProgressMeter -          2:155106118            486.6             905132000        1860104.2
15:18:06.592 INFO  ProgressMeter -          2:155617636            486.8             905438000        1860094.0
15:18:16.598 INFO  ProgressMeter -          2:156125373            486.9             905742000        1860081.3
15:18:26.600 INFO  ProgressMeter -          2:156636563            487.1             906046000        1860068.8
15:18:36.627 INFO  ProgressMeter -          2:157128735            487.3             906355000        1860065.0
15:18:46.650 INFO  ProgressMeter -          2:157632790            487.4             906663000        1860059.4
15:18:56.652 INFO  ProgressMeter -          2:158126317            487.6             906971000        1860055.2
15:19:06.676 INFO  ProgressMeter -          2:158634612            487.8             907279000        1860049.5
15:19:16.690 INFO  ProgressMeter -          2:159130930            487.9             907588000        1860046.6
15:19:26.720 INFO  ProgressMeter -          2:159666866            488.1             907899000        1860046.7
15:19:36.721 INFO  ProgressMeter -          2:160208376            488.3             908208000        1860044.6
15:19:46.726 INFO  ProgressMeter -          2:160721508            488.4             908517000        1860042.2
15:19:56.747 INFO  ProgressMeter -          2:161210630            488.6             908827000        1860040.9
15:20:06.760 INFO  ProgressMeter -          2:161731293            488.8             909136000        1860038.0
15:20:16.762 INFO  ProgressMeter -          2:162279542            488.9             909442000        1860029.7
15:20:26.778 INFO  ProgressMeter -          2:162798085            489.1             909750000        1860024.5
15:20:36.794 INFO  ProgressMeter -          2:163299591            489.3             910058000        1860019.4
15:20:46.804 INFO  ProgressMeter -          2:163789456            489.4             910366000        1860014.7
15:20:56.821 INFO  ProgressMeter -          2:164302970            489.6             910674000        1860009.5
15:21:06.827 INFO  ProgressMeter -          2:164796816            489.8             910981000        1860003.0
15:21:16.856 INFO  ProgressMeter -          2:165291424            489.9             911288000        1859995.1
15:21:26.869 INFO  ProgressMeter -          2:165804435            490.1             911595000        1859988.1
15:21:36.898 INFO  ProgressMeter -          2:166289817            490.3             911902000        1859980.2
15:21:46.914 INFO  ProgressMeter -          2:166789375            490.4             912210000        1859975.1
15:21:56.916 INFO  ProgressMeter -          2:167277135            490.6             912518000        1859970.9
15:22:06.921 INFO  ProgressMeter -          2:167757508            490.8             912826000        1859966.5
15:22:16.931 INFO  ProgressMeter -          2:168240027            490.9             913134000        1859961.8
15:22:26.957 INFO  ProgressMeter -          2:168750282            491.1             913441000        1859954.1
15:22:36.960 INFO  ProgressMeter -          2:169282549            491.3             913747000        1859945.8
15:22:46.962 INFO  ProgressMeter -          2:169797094            491.4             914054000        1859939.6
15:22:56.970 INFO  ProgressMeter -          2:170322048            491.6             914361000        1859933.0
15:23:06.994 INFO  ProgressMeter -          2:170838227            491.8             914670000        1859929.5
15:23:16.996 INFO  ProgressMeter -          2:171371836            491.9             914979000        1859927.3
15:23:27.007 INFO  ProgressMeter -          2:171900564            492.1             915287000        1859922.6
15:23:37.033 INFO  ProgressMeter -          2:172407020            492.3             915595000        1859916.9
15:23:47.062 INFO  ProgressMeter -          2:172880076            492.4             915903000        1859911.1
15:23:57.076 INFO  ProgressMeter -          2:173370145            492.6             916210000        1859904.1
15:24:07.086 INFO  ProgressMeter -          2:173858482            492.8             916518000        1859899.5
15:24:17.110 INFO  ProgressMeter -          2:174365034            492.9             916827000        1859896.0
15:24:27.134 INFO  ProgressMeter -          2:174863674            493.1             917136000        1859892.5
15:24:37.148 INFO  ProgressMeter -          2:175811622            493.3             917446000        1859891.6
15:24:47.148 INFO  ProgressMeter -          2:177063748            493.4             917756000        1859891.6
15:24:57.159 INFO  ProgressMeter -          2:177558911            493.6             918066000        1859891.0
15:25:07.175 INFO  ProgressMeter -          2:178162960            493.8             918376000        1859890.0
15:25:17.193 INFO  ProgressMeter -          2:178669176            493.9             918685000        1859886.9
15:25:27.204 INFO  ProgressMeter -          2:179170471            494.1             918993000        1859882.2
15:25:37.229 INFO  ProgressMeter -          2:179663302            494.3             919301000        1859876.6
15:25:47.257 INFO  ProgressMeter -          2:180140750            494.4             919609000        1859870.9
15:25:57.280 INFO  ProgressMeter -          2:180616701            494.6             919917000        1859865.4
15:26:07.290 INFO  ProgressMeter -          2:181099176            494.8             920225000        1859860.8
15:26:17.308 INFO  ProgressMeter -          2:181572633            494.9             920534000        1859857.7
15:26:27.322 INFO  ProgressMeter -          2:181917976            495.1             920843000        1859854.9
15:26:37.338 INFO  ProgressMeter -          2:182013077            495.3             921155000        1859857.9
15:26:47.356 INFO  ProgressMeter -            3:3203009            495.4             921455000        1859836.7
15:26:57.369 INFO  ProgressMeter -            3:3740921            495.6             921765000        1859835.9
15:27:07.390 INFO  ProgressMeter -            3:4343646            495.8             922076000        1859836.7
15:27:17.393 INFO  ProgressMeter -            3:4941111            496.0             922387000        1859838.6
15:27:27.407 INFO  ProgressMeter -            3:5522999            496.1             922698000        1859839.8
15:27:37.436 INFO  ProgressMeter -            3:6091853            496.3             923008000        1859838.0
15:27:47.459 INFO  ProgressMeter -            3:6709517            496.5             923318000        1859836.6
15:27:57.468 INFO  ProgressMeter -            3:7324821            496.6             923628000        1859836.1
15:28:07.480 INFO  ProgressMeter -            3:7897705            496.8             923937000        1859833.4
15:28:17.494 INFO  ProgressMeter -            3:8262485            497.0             924247000        1859832.6
15:28:27.499 INFO  ProgressMeter -            3:8796286            497.1             924556000        1859830.3
15:28:37.531 INFO  ProgressMeter -            3:9303425            497.3             924865000        1859826.4
15:28:47.541 INFO  ProgressMeter -            3:9787724            497.5             925173000        1859821.8
15:28:57.547 INFO  ProgressMeter -           3:10305976            497.6             925481000        1859817.5
15:29:07.559 INFO  ProgressMeter -           3:10847777            497.8             925791000        1859816.8
15:29:17.589 INFO  ProgressMeter -           3:11456866            498.0             926102000        1859817.0
15:29:27.604 INFO  ProgressMeter -           3:12081682            498.1             926411000        1859814.1
15:29:37.622 INFO  ProgressMeter -           3:12707762            498.3             926721000        1859813.0
15:29:47.638 INFO  ProgressMeter -           3:13319004            498.5             927032000        1859814.1
15:29:57.662 INFO  ProgressMeter -           3:13931657            498.6             927344000        1859816.7
15:30:07.674 INFO  ProgressMeter -           3:14498268            498.8             927655000        1859818.0
15:30:17.680 INFO  ProgressMeter -           3:15022019            499.0             927964000        1859815.7
15:30:27.690 INFO  ProgressMeter -           3:15844116            499.1             928271000        1859809.1
15:30:37.705 INFO  ProgressMeter -           3:16419677            499.3             928579000        1859804.3
15:30:47.719 INFO  ProgressMeter -           3:17016031            499.5             928889000        1859803.4
15:30:57.744 INFO  ProgressMeter -           3:17636073            499.6             929200000        1859804.0
15:31:07.768 INFO  ProgressMeter -           3:18201121            499.8             929511000        1859804.5
15:31:17.799 INFO  ProgressMeter -           3:18756021            500.0             929822000        1859804.7
15:31:27.808 INFO  ProgressMeter -           3:19273541            500.1             930132000        1859804.2
15:31:37.810 INFO  ProgressMeter -           3:19797233            500.3             930442000        1859804.1
15:31:47.832 INFO  ProgressMeter -           3:20317949            500.5             930753000        1859804.8
15:31:57.859 INFO  ProgressMeter -           3:20876672            500.6             931064000        1859805.2
15:32:07.875 INFO  ProgressMeter -           3:21437505            500.8             931375000        1859806.4
15:32:17.893 INFO  ProgressMeter -           3:21938426            501.0             931686000        1859807.2
15:32:27.896 INFO  ProgressMeter -           3:22446480            501.1             931996000        1859807.1
15:32:37.898 INFO  ProgressMeter -           3:22991514            501.3             932306000        1859807.1
15:32:47.905 INFO  ProgressMeter -           3:23571446            501.5             932617000        1859808.7
15:32:57.937 INFO  ProgressMeter -           3:24182696            501.6             932929000        1859810.8
15:33:07.946 INFO  ProgressMeter -           3:24777906            501.8             933240000        1859812.3
15:33:17.963 INFO  ProgressMeter -           3:25380693            502.0             933550000        1859811.3
15:33:27.974 INFO  ProgressMeter -           3:25964318            502.1             933861000        1859812.7
15:33:37.988 INFO  ProgressMeter -           3:26550603            502.3             934173000        1859815.8
15:33:48.003 INFO  ProgressMeter -           3:27081355            502.5             934483000        1859815.0
15:33:58.029 INFO  ProgressMeter -           3:27563966            502.6             934793000        1859813.4
15:34:08.043 INFO  ProgressMeter -           3:28066784            502.8             935103000        1859812.6
15:34:18.064 INFO  ProgressMeter -           3:28584466            503.0             935413000        1859811.4
15:34:28.073 INFO  ProgressMeter -           3:29106035            503.1             935723000        1859810.9
15:34:38.089 INFO  ProgressMeter -           3:29665553            503.3             936034000        1859812.0
15:34:48.111 INFO  ProgressMeter -           3:30202691            503.5             936345000        1859812.7
15:34:58.138 INFO  ProgressMeter -           3:30710072            503.6             936654000        1859809.1
15:35:08.152 INFO  ProgressMeter -           3:31211742            503.8             936964000        1859808.3
15:35:18.162 INFO  ProgressMeter -           3:31738077            504.0             937274000        1859807.7
15:35:28.164 INFO  ProgressMeter -           3:32249474            504.1             937584000        1859807.7
15:35:38.177 INFO  ProgressMeter -           3:32736223            504.3             937894000        1859806.9
15:35:48.184 INFO  ProgressMeter -           3:33255306            504.5             938204000        1859806.6
15:35:58.208 INFO  ProgressMeter -           3:33789546            504.6             938515000        1859807.1
15:36:08.235 INFO  ProgressMeter -           3:34302035            504.8             938826000        1859807.5
15:36:18.236 INFO  ProgressMeter -           3:34835310            505.0             939135000        1859805.5
15:36:28.263 INFO  ProgressMeter -           3:35236365            505.1             939446000        1859805.9
15:36:38.284 INFO  ProgressMeter -           3:35509247            505.3             939758000        1859808.7
15:36:48.305 INFO  ProgressMeter -           3:35991672            505.5             940069000        1859809.4
15:36:58.312 INFO  ProgressMeter -           3:36501089            505.6             940379000        1859809.0
15:37:08.334 INFO  ProgressMeter -           3:37038260            505.8             940690000        1859809.7
15:37:18.352 INFO  ProgressMeter -           3:37558704            506.0             941001000        1859810.7
15:37:28.375 INFO  ProgressMeter -           3:38057434            506.1             941311000        1859809.3
15:37:38.375 INFO  ProgressMeter -           3:38563347            506.3             941621000        1859809.4
15:37:48.376 INFO  ProgressMeter -           3:39089687            506.5             941931000        1859809.4
15:37:58.408 INFO  ProgressMeter -           3:39645402            506.6             942241000        1859807.5
15:38:08.436 INFO  ProgressMeter -           3:40198783            506.8             942550000        1859803.9
15:38:18.452 INFO  ProgressMeter -           3:40826549            507.0             942860000        1859803.0
15:38:28.458 INFO  ProgressMeter -           3:41322321            507.1             943169000        1859800.7
15:38:38.483 INFO  ProgressMeter -           3:41850217            507.3             943479000        1859799.2
15:38:48.487 INFO  ProgressMeter -           3:42426604            507.5             943787000        1859795.1
15:38:58.517 INFO  ProgressMeter -           3:43036098            507.6             944099000        1859797.3
15:39:08.519 INFO  ProgressMeter -           3:43671879            507.8             944410000        1859799.2
15:39:18.534 INFO  ProgressMeter -           3:44307977            508.0             944721000        1859800.3
15:39:28.563 INFO  ProgressMeter -           3:44961333            508.1             945033000        1859802.5
15:39:38.564 INFO  ProgressMeter -           3:45583960            508.3             945345000        1859806.5
15:39:48.568 INFO  ProgressMeter -           3:46212737            508.5             945656000        1859808.3
15:39:58.592 INFO  ProgressMeter -           3:46873080            508.6             945967000        1859808.8
15:40:08.592 INFO  ProgressMeter -           3:47522293            508.8             946278000        1859810.9
15:40:18.595 INFO  ProgressMeter -           3:48218051            509.0             946583000        1859800.9
15:40:28.626 INFO  ProgressMeter -           3:48866572            509.1             946890000        1859793.2
15:40:38.629 INFO  ProgressMeter -           3:49549334            509.3             947195000        1859783.3
15:40:48.658 INFO  ProgressMeter -           3:50131238            509.5             947502000        1859775.7
15:40:58.659 INFO  ProgressMeter -           3:50682197            509.6             947808000        1859767.9
15:41:08.686 INFO  ProgressMeter -           3:51249224            509.8             948115000        1859760.4
15:41:18.698 INFO  ProgressMeter -           3:51748297            510.0             948424000        1859757.8
15:41:28.711 INFO  ProgressMeter -           3:52235570            510.1             948733000        1859755.1
15:41:38.720 INFO  ProgressMeter -           3:52725957            510.3             949041000        1859750.7
15:41:48.738 INFO  ProgressMeter -           3:53238169            510.5             949349000        1859745.8
15:41:58.753 INFO  ProgressMeter -           3:53754282            510.6             949657000        1859741.1
15:42:08.762 INFO  ProgressMeter -           3:54276237            510.8             949968000        1859742.6
15:42:18.784 INFO  ProgressMeter -           3:54796744            511.0             950276000        1859737.4
15:42:28.797 INFO  ProgressMeter -           3:55301996            511.1             950584000        1859732.8
15:42:38.828 INFO  ProgressMeter -           3:55817186            511.3             950895000        1859732.9
15:42:48.838 INFO  ProgressMeter -           3:56390810            511.5             951206000        1859734.4
15:42:58.863 INFO  ProgressMeter -           3:56804063            511.6             951511000        1859723.2
15:43:08.872 INFO  ProgressMeter -           3:57358094            511.8             951822000        1859724.7
15:43:18.879 INFO  ProgressMeter -           3:57888655            512.0             952132000        1859724.3
15:43:28.879 INFO  ProgressMeter -           3:58418189            512.1             952442000        1859724.4
15:43:38.904 INFO  ProgressMeter -           3:58942649            512.3             952751000        1859721.1
15:43:48.906 INFO  ProgressMeter -           3:59472960            512.5             953061000        1859721.0
15:43:58.909 INFO  ProgressMeter -           3:60055941            512.6             953370000        1859719.0
15:44:08.909 INFO  ProgressMeter -           3:60624808            512.8             953680000        1859719.1
15:44:18.924 INFO  ProgressMeter -           3:61196095            513.0             953990000        1859718.3
15:44:28.948 INFO  ProgressMeter -           3:61763907            513.1             954301000        1859718.9
15:44:38.966 INFO  ProgressMeter -           3:62355421            513.3             954610000        1859715.9
15:44:48.985 INFO  ProgressMeter -           3:62919818            513.5             954920000        1859714.9
15:44:59.010 INFO  ProgressMeter -           3:63477390            513.6             955231000        1859715.4
15:45:09.021 INFO  ProgressMeter -           3:64005086            513.8             955541000        1859714.8
15:45:19.037 INFO  ProgressMeter -           3:64556618            514.0             955851000        1859713.9
15:45:29.040 INFO  ProgressMeter -           3:65103216            514.1             956161000        1859713.9
15:45:39.050 INFO  ProgressMeter -           3:65618442            514.3             956470000        1859711.4
15:45:49.059 INFO  ProgressMeter -           3:66136865            514.5             956778000        1859707.1
15:45:59.073 INFO  ProgressMeter -           3:66694798            514.6             957086000        1859702.4
15:46:09.103 INFO  ProgressMeter -           3:67278790            514.8             957397000        1859702.7
15:46:19.131 INFO  ProgressMeter -           3:67815071            515.0             957706000        1859699.1
15:46:29.134 INFO  ProgressMeter -           3:68346665            515.1             958015000        1859697.1
